Family,Subfamily,Tribe,Genus,animal,type,caste.number,caste.number.ref,colony.size,colony.size.ref,queen.mating.frequency.original,queen.number.continuous,queen.number.binary,Inherent_Constraints_Scale,Conditional_Constraints_Scale,Constraints_Confidence,Constraints_Scale_Notes,Ref.2,Supercolonial.Helantera.review_no.stringent.nonstringent,social.parasite.Antwiki_no.yes,clonal,hybridisation,Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies
Formicidae,Formicinae,Formicini,Formica,Formica_archboldi,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",500,"King & Porter, 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_argentea,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",51,"Snyder, 1992",1,"2,4",1,3,4,1,page 191 The Ants,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_bradleyi,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",690.33,"Halverson et al., 1976",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_bruni,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",1400,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_candida,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",2318.18,"Helantera & Sundstrom, 2007; Jaffe et al., 2012",1,"2,4",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_corsica,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_cunicularia,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",1250,"Parr et al., 2017; Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_dakotensis,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_dolosa,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_exsectoides,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",139938,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_foreli,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_fusca,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",1013.89,"Holldobler & Wilson, 1990; Helantera & Sundstrom, 2007; Helantera & Sundstrom, 2005; Hannonen et al., 2004","1,11",2.96,1,3,4,1,page 191 The Ants,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_gagates,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_glacialis,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_incerta,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",714,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_japonica,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",2495,"Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,5,1,NA,NA,NA,social parasite,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_lemani,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_montana,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_neoclara,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_neogagates,ant,1,"Frumhoff & Ward, 1992; West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_neorufibarbis,ant,1,"Holldobler&Wilson, 1990; West & Purcell, 2020; Tawdros et al., 2020",150,"Billick, 2002",,NA,1,3,4,1,"worker can produce males. ""Reproductive queenright colonies produce primarily females "" ---- Billick, I. 2003. Worker demography in the ant Formica neorufibarbis. Ecological Entomology 28: 139-144",NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_obscuriventris,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_opaciventris,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_pallidefulva,ant,1,"West & Purcell, 2020; Tawdros et al., 2020; Rajakumar et al., 2018",2209.54,"Holldobler & Wilson, 1990; King & Porter, 2007",,NA,NA,3,4,1,page 191 The Ants,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_perpilosa,ant,1,"Holldobler&Wilson, 1990; West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_picea,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",650,"Seifert, 2017",1,"14,29",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_podzolica,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",22500,"Deslippe & Savoleinen, 1995","1,07","4,5",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_pratensis,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",95555.55,"Helantera & Sundstrom, 2007; Beckers et al., 1989","1,22",1,0,3,4,1,page 191 The Ants,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_pressilabris,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",12179,"Jaffe et al., 2012","1,12","2,5",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_rufa,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",100000,"Helantera & Sundstrom, 2007","1,47",1,1,3,4,1,"males in queenless colonies, possible thelytoky? Unconfirmed page 191 The Ants",NA,0,1,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_selysi,ant,1,"West & Purcell, 2020; Tawdros et al., 2020; Schwander et al., 2005",13184,"Seifert, 2017; Rosset & Chapuisat, 2007","1,06","5,3",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_subnitens,ant,1,"West & Purcell, 2020; Tawdros et al., 2020",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Formica,Formica_subsericea,ant,1,"West & Purcell, 2020; Tawdros et al., 2020; Kamhi et al., 2017",8916,"Geraghty et al., 2007",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Gigantiopini,Gigantiops,Gigantiops_destructor,ant,1,"Oster & Wilson, 1978",44.7,"Beugnon et al., 2001",,1,0,3,4,1,"""In the laboratory, workers from queenless nests have laid
eggs resulting in the continual production of males since
October 1998"" ------ Beugnon, G., Chagne, P. & Dejean, A. 2001. Colony structure and foraging behaviour in the tropical formicine ant, Gigantiops destructor. Insectes Soc. 48: 347-351.",NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Gnamptogenys,Gnamptogenys_hartmani,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Gnamptogenys,Gnamptogenys_horni,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",28,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Heteroponerinae,Heteroponerini,Heteroponera,Heteroponera_relicta,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",80,"Villet, 1990",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Holcoponera,Holcoponera_bisulca,ant,1,"Urcuqui et al., 2019; Blanchard & Moreau, 2017; Oster & Wilson, 1978",22.3,"Urcuqui et al., 2019",,NA,NA,4,4,1," they concluded that workers could lay trophic eggs but do not have gamergates, unlike other species in the genus. "" In contrast to other Gnamptogenys species presenting gamergates (e.g., workers with spermatheca in G. menadensi and G. striatula, Gobin et al. 1998, 2001; Blatrix and Jaisson 2000; Lommelen et al. 2006), we found no evidence that G. bisulca workers partici- pated in the reproduction of colonies."" unclear if eggs would develop into males if uneaten. ""Workers 62 workers from 32 nests were dissected to observe their ovary development. A spermatheca was always absent. Workers presented two short ovarioles, which were usually not developed (Fig. 3a), but some variations in the number and activity of the ovariole chambers were observed: one or two oocytes developed in only one or both ovarioles (Fig. 3b). Dissected workers came from both queenright (monogynous and polygynous) and queenless colonies; it means that ovarioles of workers from queenless colonies were not more developed than those of workers from queen- right nests. Yellow bodies were absent"" ------Urcuqui, D. M., Herrera-Rangel, J., Poteaux, C. & Armbrecht, I. 2019. Social structure of Gnamptogenys bisulca (Formicidae: Ectatomminae) in tropical forests. Insectes Sociaux 66: 569-580.",NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Holcoponera,Holcoponera_cribrata,ant,1,"Ito & Gobin, 2008; Oster & Wilson, 1978; Blanchard & Moreau, 2017",27,"Ito & Gobin, 2008",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Hypoponera_eduardi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1500,"Beckers et al., 1989",,NA,NA,4,4,1,"marked as having full sterility in ovary loss column, but I am not able to access the original reference now","Peeters, C. 1991. The occurrence of sexual reproduction among ant workers. Biological Journal of the Linnaean Society 44: 141-152.",0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Hypoponera_inexorata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",31,"King & Porter, 2007; Wheeler, 1903",,NA,NA,4,4,0,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Hypoponera_opaciceps,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,NA,4,4,0,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Hypoponera_opacior,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",,NA,1,4,4,1,"marked as having full sterility in ovary loss column, but I am not able to access the original reference now",NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Hypoponera_ragusai,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",32,"Kaspari & Vargo, 1995",,NA,NA,4,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Iberoformica,Iberoformica_subrufa,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",700,"Parr et al., 2017",,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Leptomyrmecini,Iridomyrmex,Iridomyrmex_purpureus,ant,1,"Blanchard & Moreau, 2017; Heterick & Shattuck, 2011",84133.4,"Shik, 2008; Holldobler & Wilson, 1990; Kaspari & Vargo, 1995",1,"1,46",1,3,3,1,page 191 The Ants,NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Kalathomyrmex,Kalathomyrmex_emeryi,ant,1,"Blanchard & Moreau, 2017",100,"Ferguson-Gow, 2014",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae,NA,Labidus,Labidus_coecus,ant,3,"Keegans et al., 1993; Watkins, 1982",1.00E+06,"Barth et al., 2014","8,1",1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae,NA,Labidus,Labidus_praedator,ant,2,"Oster & Wilson, 1978; Keegans et al., 1993",1500000,"Barth et al., 2014; Kaspari & Vargo, 1995","20,25",1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_alienus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",3000,"Geraghty et al., 2007",,,0,3,4,1,"males in queenless colonies, possible thelytoky. Page 191 the Ants",NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_brunneus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,3,4,1,"males in queenless colonies, possible thelytoky. Page 191 the Ants",NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_carniolicus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_cinereus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_flavus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",4885,"Shik, 2008","1,2","3,5",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_fuliginosus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",30000,"Seifert, 2017",,,NA,NA,NA,NA,,NA,0,1,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_grandis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",10000,"Parr et al., 2017",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_lasioides,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_mixtus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_myops,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_niger,ant,1,"Holldobler &Wilson, 1990; Rajakumar et al., 2018; Grzes et al., 2016; Oster & Wilson, 1978; Blanchard & Moreau, 2017",23205.5,"Fjerdingstad et al., 2003; Beckers et al., 1989","1,22",1,0,3,4,1,"males in queenless colonies, possible thelytoky. Page 191 the Ants also Rabeling, Chri�stian, and Daniel JC Kronauer. ""Thelytokous parthenogenesis in eusocial Hymenoptera."" Annual review of entomology 58 (2013): 273-292",NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_pallitarsis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_piliferus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_sabularum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_turcicus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Lasius,Lasius_umbratus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",3000,"Geraghty et al., 2007",,,NA,NA,NA,NA,,NA,0,1,0,0,0
Formicidae,Leptanillinae,Leptanillini,Leptanilla,Leptanilla_japonica,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",150,"Holldobler & Wilson, 1990",,NA,NA,4,4,1,"no ovaries ----- Masuko, K. 1989. Larval haemolymph feeding in the ant Leptanilla japonica by use of a specialised duct organ, the ""larval haemolymph tap"" (Hymenoptera: Formicidae). Behav Ecol Sociobiol 24: 127-132.",NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Hypoponera,Leptogenys_attenuata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",90,"Kaspari & Vargo, 1995",,NA,NA,4,4,1,"described as lacking ovaries but authors describe other species same way and was found to be incorrect. tentatively coded as sterile. ----- Villet, M.H., Crewe, R.M. & Duncan, F.D. 1991. Evolutionary trends in the reproductive biology of ponerine ants (Hymenoptera: Formicidae). Journal of Natural History 25(6): 1603-1610. - Juliet. James had marked as NA ",NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_bituberculata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",300,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_castanea,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",289,"Kaspari & Vargo, 1995",,NA,NA,4,4,1,Villet et al (1992) described as lacking ovaries. possible intrageneric variation. unceratinty ,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_chinensis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",367,"Beckers et al., 1989",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_diminuta,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",269.89,"Ito & Ohkawara, 2000; Kaspari & Vargo, 1995",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_intermedia,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",595,"Kaspari & Vargo, 1995",,1,0,4,4,1,CONFLICT - Villet et al (1992) described as lacking ovaries BUT Peeters et al (1991) describes ovaries in workers of this species. Ovaries may be non-functional therefore this species is marked as sterile ---- ,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_kraepelini,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",21,"Peeters&Ito, 2001",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_mjobergi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",35,"Villet, 1990",,1,0,4,4,1,CONFLICT - Villet et al (1992) described as lacking ovaries BUT Peeters et al (1991) describes ovaries in workers of this species. Ovaries may be non-functional therefore this species is marked as sterile ---- ,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_processionalis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",41000,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Leptogenys,Leptogenys_purpurea,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1250,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Leptomyrmecini,Leptomyrmex,Leptomyrmex_fragilis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",350,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Leptomyrmecini,Leptomyrmex,Leptomyrmex_pallens,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Leptothorax,Leptothorax_acervorum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",44.97,"Kramer et al., 2014; Beckers et al., 1989","1,06","5,78",1,3,3,1,"""ovary length was negatively associated with foraging behaviour dsuring our study period, that is, foragers possessed smaller (less developed or degenerated) ovaries."" RC2? -------- Kuhbandner, S., Modlmeier, A. P. & Foitzik, S. 2014. Age and ovarian development are related to worker personality and task allocation in the ant Leptothorax acervorum. Current Zoology 60(3): 392-400.",Same ref as for worker_sterility,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Leptothorax,Leptothorax_gredleri,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",33,"Seifert, 2017",1,"2,1",0,3,4,1,"males when queenless --- Heinze, J. & Oberstadt, B. 1999. Worker age, size and social status in queenless colonies of the ant Leptothorax gredleri. Animal Behaviour 58: 751-759.",NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Leptothorax,Leptothorax_muscorum,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",41.57,"Kramer et al., 2014; Beckers et al., 1989",1,"1,6",1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Leptothorax,Leptothorax_retractus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Leptothorax,Leptothorax_scamni,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Liometopum,Liometopum_apiculatum,ant,NA,,250000,"Hoey-Chamberlain, 2013",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Liometopum,Liometopum_microcephalum,ant,2,"Petráková & Schlaghamersky, 2014",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Tapinomini,Liometopum,Liometopum_occidentale,ant,NA,,50000,"Hoey-Chamberlain, 2013",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae (Tribes not present within this sub-family?),NA,Lioponera,Lioponera_cohici,ant,NA,,90,"Wilson, 1958",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae (Tribes not present within this sub-family?),NA,Lioponera,Lioponera_daikoku,ant,1,"Idogawa & Dobata, 2018",13,"Idogawa & Dobata, 2018",,1.32,1,3,3,1,"workers have two ovarioles each although one had four which is the same number as the queens and may be considered an intercaste. no clear description of whether worker eggs are viable and whether the intercaste may be able to mate but the wording of this and the AntWiki page seemed to imply that workers produce males. ------ Idogawa, N. & Dobata, S. 2018. Colony structure and life history of Lioponera daikoku (Formicidae: Dorylinae). Asian Myrmecology 10: e010006",NA,0,0,0,0,0
Formicidae,Dorylinae (Tribes not present within this sub-family?),NA,Lioponera,Lioponera_dumbletoni,ant,NA,,200,"Wilson, 1958",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae (Tribes not present within this sub-family?),NA,Lioponera,Lioponera_suscitata,ant,1,"Mizuno et al., 2022",28,"Ito et al., 2018",,1,0,3,3,1,"workers have 2 ovarioles compared to 4 in queens but no spermatheca. Ito, F., Jaitrong, W., Hashim, R. & Mizuno, R. 2018. Colony composition, brood production and caste dimorphism in two species of the doryline genus Lioponera in the Oriental tropics (Formicidae: Dorylinae). Asian Myrmecology 10: e010007 (1-6).",NA,0,0,0,0,0
Formicidae,Myrmicinae,Myrmicini,Manica,Manica_invidia,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",400,"Antwiki, 2015",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Myrmicini,Manica,Manica_rubida,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",,,,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Mayaponera - was Bothroponera and synonymous with Pachycondyla_krugeri and Pachycondyla_pergandei,Mayaponera_pergandei,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",19,"Kaspari & Vargo, 1995",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Megaponera - synonymous with Megaponera_foetens + Pachycondyla_foetens,Megaponera_analis,ant,1,"Longhurst & Howse, 1979; Holldobler&Wilson, 1990; Crewe et al., 1984",778.33,"Holldobler & Wilson, 1990; Villet, 1990",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Meranoplini,Meranoplus,Meranoplus_spinosus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",150,"Holldobler & Wilson, 1990",,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Mesoponera - synonymous with Pachycondyla_caffraria,Mesoponera_caffraria,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",25,"Villet, 1990",,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Pheidolini,Messor,Messor_arenarius,ant,2,"Retana & Cerda, 1994; Steinberger et al., 1991; Saar et al., 2018",300,"Saar et al., 2018",,1,0,NA,NA,NA,,NA,0,0,0,0,0
